-3.876	-1.930
-3.876	-1.930
-3.876	-1.930
-3.812	-1.962
-3.876	-1.930
-3.876	-1.899
-3.876	-1.930
-3.876	-1.899
-3.844	-1.899
-3.876	-1.899
-3.844	-1.868
-3.876	-1.930
-3.876	-1.930
-3.876	-1.930
-3.844	-1.930
-3.876	-1.899
-3.876	-1.899
-3.844	-1.930
-3.812	-1.930
-3.844	-1.930
-3.844	-1.962
-3.812	-1.899
-3.844	-1.899
-3.876	-1.899
-3.844	-1.930
-3.844	-1.899
-3.844	-1.930
-3.876	-1.930
-3.844	-1.899
-3.844	-1.899
-3.812	-1.899
-3.844	-1.899
-3.876	-1.899
-3.844	-1.899
-3.812	-1.899
-3.781	-1.868
-3.844	-1.899
-3.844	-1.868
-3.812	-1.899
-3.844	-1.899
-3.812	-1.930
-3.812	-1.868
-3.812	-1.899
-3.812	-1.899
-3.781	-1.930
-3.812	-1.899
-3.812	-1.868
-3.812	-1.868
-3.781	-1.930
-3.812	-1.899
-3.844	-1.899
-3.812	-1.899
-3.781	-1.930
-3.781	-1.899
-3.781	-1.868
-3.812	-1.868
-3.812	-1.899
-3.812	-1.868
-3.781	-1.868
-3.781	-1.868
-3.781	-1.868
-3.812	-1.899
-3.749	-1.868
-3.749	-1.837
-3.781	-1.868
-3.781	-1.868
-3.781	-1.868
-3.781	-1.868
-3.781	-1.868
-3.781	-1.868
-3.749	-1.868
-3.781	-1.868
-3.781	-1.868
-3.781	-1.868
-3.749	-1.868
-3.781	-1.868
-3.749	-1.837
-3.781	-1.837
-3.749	-1.837
-3.749	-1.899
-3.717	-1.868
-3.749	-1.868
-3.749	-1.837
-3.749	-1.868
-3.749	-1.837
-3.717	-1.837
-3.717	-1.868
-3.749	-1.837
-3.749	-1.868
-3.749	-1.868
-3.717	-1.805
-3.749	-1.837
-3.749	-1.805
-3.749	-1.837
-3.749	-1.837
-3.749	-1.868
-3.749	-1.837
-3.749	-1.837
-3.717	-1.837
-3.717	-1.837
-3.749	-1.837
-3.749	-1.837
-3.717	-1.868
-3.717	-1.805
-3.717	-1.868
-3.717	-1.868
-3.717	-1.837
-3.717	-1.837
-3.717	-1.837
-3.686	-1.805
-3.686	-1.805
-3.717	-1.868
-3.717	-1.837
-3.717	-1.805
-3.717	-1.837
-3.717	-1.837
-3.717	-1.837
-3.686	-1.805
-3.686	-1.805
-3.686	-1.805
-3.686	-1.774
-3.717	-1.774
-3.717	-1.805
-3.717	-1.805
-3.717	-1.837
-3.686	-1.837
-3.686	-1.805
-3.686	-1.837
-3.686	-1.805
-3.686	-1.805
-3.686	-1.805
-3.686	-1.774
-3.686	-1.805
-3.686	-1.774
-3.654	-1.805
-3.686	-1.805
-3.686	-1.805
-3.686	-1.774
-3.654	-1.805
-3.686	-1.805
-3.686	-1.774
-3.654	-1.774
-3.686	-1.805
-3.717	-1.805
-3.654	-1.774
-3.686	-1.774
-3.654	-1.805
-3.623	-1.711
-3.654	-1.774
-3.686	-1.805
-3.654	-1.774
-3.623	-1.774
-3.686	-1.805
-3.591	-1.774
-3.686	-1.805
-3.654	-1.774
-3.654	-1.805
-3.654	-1.774
-3.623	-1.774
-3.686	-1.774
-3.654	-1.774
-3.654	-1.805
-3.654	-1.805
-3.654	-1.711
-3.654	-1.743
-3.623	-1.743
-3.623	-1.805
-3.654	-1.743
-3.623	-1.743
-3.623	-1.743
-3.654	-1.743
-3.623	-1.743
-3.654	-1.743
-3.654	-1.774
-3.623	-1.774
-3.623	-1.774
-3.591	-1.743
-3.623	-1.743
-3.623	-1.774
-3.654	-1.774
-3.654	-1.743
-3.623	-1.774
-3.591	-1.743
-3.686	-1.743
-3.591	-1.743
-3.559	-1.743
-3.591	-1.743
-3.591	-1.743
-3.623	-1.743
-3.559	-1.743
-3.591	-1.743
-3.591	-1.743
-3.591	-1.711
-3.623	-1.743
-3.591	-1.743
-3.591	-1.774
-3.591	-1.743
-3.623	-1.743
-3.623	-1.743
-3.559	-1.743
-3.591	-1.743
-3.591	-1.680
-3.591	-1.711
-3.623	-1.711
-3.559	-1.680
-3.623	-1.711
-3.559	-1.743
-3.528	-1.743
-3.559	-1.743
-3.559	-1.743
-3.528	-1.711
-3.591	-1.711
-3.591	-1.711
-3.528	-1.711
-3.591	-1.711
-3.559	-1.711
-3.528	-1.680
-3.559	-1.743
-3.528	-1.743
-3.559	-1.711
-3.559	-1.680
-3.559	-1.711
-3.559	-1.711
-3.528	-1.711
-3.559	-1.743
-3.528	-1.711
-3.528	-1.743
-3.559	-1.680
-3.591	-1.711
-3.559	-1.680
-3.528	-1.711
-3.528	-1.680
-3.591	-1.711
-3.528	-1.680
-3.559	-1.680
-3.528	-1.711
-3.528	-1.680
-3.528	-1.680
-3.559	-1.680
-3.559	-1.711
-3.528	-1.711
-3.528	-1.680
-3.528	-1.680
-3.528	-1.680
-3.496	-1.680
-3.559	-1.711
-3.496	-1.649
-3.528	-1.680
-3.528	-1.680
-3.496	-1.711
-3.559	-1.680
-3.496	-1.649
-3.528	-1.680
-3.559	-1.649
-3.559	-1.680
-3.528	-1.680
-3.464	-1.649
-3.496	-1.649
-3.528	-1.649
-3.528	-1.649
-3.496	-1.649
-3.496	-1.680
-3.528	-1.680
-3.496	-1.680
-3.496	-1.680
-3.496	-1.680
-3.496	-1.680
-3.496	-1.649
-3.464	-1.617
-3.496	-1.680
-3.496	-1.649
-3.496	-1.617
-3.464	-1.617
-3.464	-1.649
-3.464	-1.649
-3.496	-1.649
-3.496	-1.680
-3.464	-1.617
-3.496	-1.649
-3.496	-1.649
-3.464	-1.680
-3.464	-1.680
-3.496	-1.586
-3.528	-1.680
-3.464	-1.680
-3.464	-1.649
-3.496	-1.617
-3.433	-1.617
-3.496	-1.680
-3.464	-1.649
-3.496	-1.617
-3.464	-1.649
-3.464	-1.649
-3.433	-1.649
-3.464	-1.617
-3.464	-1.617
-3.464	-1.649
-3.433	-1.649
-3.464	-1.586
-3.464	-1.617
-3.433	-1.617
-3.401	-1.617
-3.464	-1.617
-3.433	-1.649
-3.464	-1.617
-3.433	-1.617
-3.433	-1.617
-3.433	-1.617
-3.401	-1.617
-3.433	-1.586
-3.433	-1.586
-3.401	-1.586
-3.401	-1.617
-3.401	-1.617
-3.464	-1.586
-3.433	-1.617
-3.433	-1.617
-3.433	-1.586
-3.433	-1.617
-3.401	-1.617
-3.401	-1.617
-3.433	-1.586
-3.401	-1.617
-3.433	-1.555
-3.401	-1.617
-3.433	-1.586
-3.401	-1.555
-3.401	-1.586
-3.401	-1.586
-3.401	-1.555
-3.401	-1.586
-3.401	-1.586
-3.401	-1.617
-3.433	-1.586
-3.433	-1.617
-3.401	-1.586
-3.401	-1.617
-3.433	-1.586
-3.401	-1.617
-3.369	-1.617
-3.401	-1.617
-3.401	-1.617
-3.401	-1.586
-3.401	-1.617
-3.401	-1.555
-3.369	-1.617
-3.369	-1.555
-3.401	-1.617
-3.369	-1.586
-3.401	-1.555
-3.338	-1.586
-3.369	-1.586
-3.338	-1.555
-3.369	-1.555
-3.369	-1.586
-3.369	-1.586
-3.369	-1.586
-3.338	-1.586
-3.369	-1.586
-3.369	-1.617
-3.401	-1.586
-3.369	-1.555
-3.338	-1.555
-3.369	-1.555
-3.338	-1.586
-3.369	-1.555
-3.369	-1.586
-3.369	-1.523
-3.338	-1.555
-3.369	-1.555
-3.338	-1.555
-3.338	-1.555
-3.369	-1.586
-3.338	-1.586
-3.369	-1.555
-3.369	-1.555
-3.338	-1.555
-3.338	-1.586
-3.338	-1.523
-3.369	-1.523
-3.369	-1.523
-3.338	-1.555
-3.338	-1.555
-3.338	-1.555
-3.338	-1.555
-3.338	-1.555
-3.338	-1.523
-3.306	-1.586
-3.369	-1.523
-3.338	-1.555
-3.338	-1.523
-3.306	-1.555
-3.338	-1.523
-3.338	-1.555
-3.338	-1.523
-3.338	-1.523
-3.338	-1.492
-3.306	-1.555
-3.306	-1.523
-3.306	-1.523
-3.338	-1.555
-3.211	-1.461
-3.211	-1.461
-3.211	-1.461
-3.243	-1.492
-3.211	-1.461
-3.211	-1.461
-3.211	-1.461
-3.243	-1.429
-3.211	-1.461
-3.211	-1.492
-3.211	-1.461
-3.211	-1.461
-3.243	-1.461
-3.243	-1.492
-3.180	-1.429
-3.211	-1.461
-3.211	-1.461
-3.211	-1.429
-3.243	-1.429
-3.180	-1.429
-3.180	-1.429
-3.211	-1.429
-3.243	-1.461
-3.243	-1.429
-3.180	-1.492
-3.211	-1.492
-3.211	-1.461
-3.211	-1.429
-3.180	-1.461
-3.211	-1.461
-3.180	-1.461
-3.180	-1.492
-3.148	-1.398
-2.863	-1.429
-2.389	-1.148
-1.977	-0.741
-1.598	-0.772
-1.250	-0.521
-0.933	-0.334
-0.585	-0.114
-0.269	0.042
0.047	0.230
0.459	0.481
0.870	0.700
1.313	0.950
1.787	1.263
2.230	1.545
2.673	1.764
3.084	2.015
3.432	2.203
3.812	2.453
4.128	2.641
4.476	2.860
4.824	3.142
5.109	3.330
5.362	3.612
5.615	3.831
5.868	3.988
6.058	4.207
6.216	4.332
6.406	4.457
6.564	4.551
6.754	4.676
6.849	4.802
6.976	4.864
7.039	4.990
7.229	5.052
7.292	5.177
7.355	5.271
7.482	5.397
7.513	5.459
7.640	5.522
7.735	5.647
7.830	5.710
7.925	5.835
7.988	5.898
8.051	5.929
8.083	5.992
8.146	6.023
8.146	6.086
8.209	6.148
8.273	6.179
8.336	6.211
8.336	6.211
8.431	6.273
8.336	6.242
8.368	6.273
8.399	6.273
8.368	6.305
8.431	6.367
8.431	6.399
8.399	6.399
8.368	6.430
8.431	6.461
8.431	6.461
8.431	6.430
8.368	6.461
8.399	6.493
8.399	6.461
8.399	6.461
8.431	6.493
8.463	6.493
8.431	6.461
8.431	6.493
8.431	6.493
8.463	6.524
8.399	6.555
8.399	6.587
8.399	6.587
8.336	6.587
8.273	6.524
8.241	6.555
8.209	6.493
8.178	6.524
8.178	6.524
8.178	6.555
8.209	6.555
8.241	6.587
8.241	6.712
8.209	6.680
8.241	6.712
8.209	6.680
8.146	6.649
8.115	6.680
8.083	6.649
8.020	6.649
7.988	6.618
7.925	6.555
7.861	6.555
7.830	6.493
7.767	6.493
7.767	6.493
7.798	6.461
7.735	6.524
7.798	6.555
7.798	6.555
7.798	6.555
7.798	6.587
7.798	6.587
7.767	6.587
7.767	6.524
7.703	6.555
7.640	6.493
7.608	6.461
7.577	6.430
7.513	6.367
7.450	6.305
7.355	6.211
7.324	6.148
7.292	6.117
7.260	6.117
7.260	6.086
7.260	6.086
7.197	6.117
7.197	6.086
7.229	6.148
7.165	6.148
7.102	6.148
7.102	6.179
7.071	6.148
7.071	6.148
7.071	6.148
7.039	6.148
7.039	6.117
7.071	6.117
7.007	6.117
7.039	6.148
7.007	6.148
7.007	6.211
7.039	6.211
7.039	6.242
7.007	6.211
7.007	6.242
6.976	6.211
6.881	6.211
6.881	6.148
6.817	6.117
6.786	6.086
6.817	6.117
6.786	6.148
6.723	6.148
6.754	6.148
6.723	6.211
6.723	6.179
6.691	6.211
6.691	6.211
6.691	6.211
6.723	6.211
6.628	6.242
6.628	6.273
6.596	6.179
